x,y,label,Cluster,PCA1,PCA2
0.1833618542459354,-0.0682171415220149,1,3,-1.751166148819594,-0.15910150825959987
0.3105721057747311,-0.1100524061511847,1,3,-1.759517295100579,0.02007798979912302
0.25139059833736,-0.156849854440513,1,3,-1.814574141594416,-0.04223293202320314
0.4590974723736515,-0.1053132024521451,1,3,-1.721601686864944,0.21225906036477074
0.2967583817034056,-0.3554455480958389,1,3,-1.9809416681166971,0.0800147881774056
0.6027697973024585,-0.1635388990350172,1,3,-1.7407978019788983,0.4181126778465394
0.4861081261829111,-0.056455612860983,1,3,-1.6720116800834939,0.23196272835822748
0.8470127094370279,0.2406455343658954,1,3,-1.3258367315019586,0.6082290592010368
0.3756768689211767,-0.0187508437057129,1,3,-1.6635277369097476,0.07597618388757471
0.5198432371090197,0.2149720462317647,1,3,-1.4229081498240925,0.18973464517164657
0.4428313773281477,0.0168566972138855,1,3,-1.6166158574772673,0.152238954180539
0.4712102858185011,-0.0392369929312896,1,3,-1.6600750760432572,0.2070653887053738
0.5036551941917248,0.0052870007220139,1,3,-1.6131070189463435,0.23523226547483067
0.4448010049820005,-0.075265186984009,1,3,-1.6981162122541755,0.184070606010789
0.3288685595745287,0.1543205767592153,1,3,-1.520192242181837,-0.04004211768279176
0.4256829399899094,0.1974316238800978,1,3,-1.459875888267022,0.07251547038879566
0.1433082020038735,-0.1590799453209224,1,3,-1.841081406901049,-0.18247083744942463
0.5675882522468243,0.0736140931592652,1,3,-1.5378203142300206,0.29690047568037187
0.7063799355790595,-0.1098084383316247,1,3,-1.6694929903107767,0.5361590380327433
0.2596284732152462,-0.3152890823000592,1,3,-1.9536450163223416,0.018839059758194235
0.4661801699083471,0.0086018054547367,1,3,-1.6186612656542498,0.1853094840393829
0.5941078721846547,0.0672478041792492,1,3,-1.5374662624154716,0.3335060384833793
0.5871822287308843,0.3117007157764623,1,3,-1.3215839568521226,0.24682245823246907
0.7801304277419521,-0.1486825600835601,1,3,-1.6873398593480722,0.6446829880339823
0.4884842599015382,0.0247027316039665,1,3,-1.5992779332526597,0.20928086701950838
0.4588332988215533,0.4262268514333944,1,3,-1.248828823635267,0.043067310182529704
0.4699879789533841,-0.1443267705068574,1,3,-1.753835291000691,0.23885389322864997
0.4998389972319735,0.00015055450158244464,1,3,-1.618542038203465,0.23188732876336307
0.6340459625161996,0.0261130494383267,1,3,-1.5649959879036097,0.39865457438540797
0.3247320512439428,-0.0237313448427949,1,3,-1.6795173385937905,0.011122995811571635
0.4781841634715472,0.2519130164063734,1,3,-1.3994995005638198,0.12367402144593266
0.5754567692245324,0.1295402282208004,1,3,-1.486285742523273,0.28939621088769113
0.2470130814966479,0.0270057322843172,1,3,-1.652018179896099,-0.10634444805248111
0.2882133625699276,0.4109981051972463,1,3,-1.3010886043830885,-0.17459440904605014
0.6057887273787796,-0.0535977287626463,1,3,-1.6423143714079027,0.3871260067687134
0.3017614235651948,-0.0792945325245841,1,3,-1.7341556606899675,-0.001182143485979025
0.5944490519204189,0.1960675108848061,1,3,-1.4227969531842062,0.29303051762028093
0.8131932302868029,-0.055021880340009,1,3,-1.5965219406791131,0.65804704126197
0.3277320983871432,0.0067431385633532,1,3,-1.6517279853591262,0.005354824452570918
0.0739234584782392,0.0377368983984995,1,3,-1.6817456172454373,-0.335473135347016
0.3801945190694229,-0.0727523839458539,1,3,-1.710539906468196,0.09902143679899893
0.4164158014460892,-0.4468528829996282,1,3,-2.035103483893528,0.2650918134144743
0.3937518036344959,-0.2768190909823025,1,3,-1.888991867322143,0.1815241503756177
0.659800534011125,0.3193114584985264,1,3,-1.2983369856595814,0.3391037367187791
0.9058842957449402,-0.1249336515155257,1,3,-1.637680885856895,0.801130018485094
0.3601088771004839,-0.3470145813094624,1,3,-1.9590678951398632,0.1599497043577531
0.6831703865439426,0.2799974967197012,1,3,-1.328006289931961,0.382067851293383
0.1281068117496468,-0.1930969992544513,1,3,-1.8747905008152814,-0.19148867115821178
0.2378560870907091,-0.3768896164326529,1,3,-2.013381998842394,0.010014306998454804
0.556319960361043,-0.098297032369839,1,3,-1.6933010243282727,0.33681462558809183
0.5851809618056856,0.0382593032731882,1,3,-1.5652785387455885,0.33107317151756444
0.6831443839780964,0.1690326984832251,1,3,-1.4267212075508602,0.4172826521788053
0.8584467691861322,-0.2876335986193969,1,3,-1.7931744298207102,0.7909511970181581
0.0535466748255917,-0.170096960188724,1,3,-1.8712481675958739,-0.2960259408728003
0.199948802187798,-0.0283737340504963,1,3,-1.7119598295974607,-0.15012759948136906
0.7413296881928867,0.270634367401775,1,3,-1.3231391622847337,0.4608855347228776
0.5501444065140523,0.0683463705068496,1,3,-1.5464641721503332,0.2758259203673489
0.558154220878757,0.0933697159386846,1,3,-1.522387195507724,0.2783223940301558
0.1381288685775306,-0.1460809572408466,1,3,-1.8306932950253854,-0.19335423260905915
0.3671818672155602,-0.2481550685045494,1,3,-1.8695223303621358,0.13776994759539532
0.7759262169866326,0.36703144033706,1,3,-1.229539081491848,0.47538043079201764
0.0982073934994264,-0.1910692212560075,1,3,-1.8797707493874036,-0.2311235485848571
0.5108223617843772,-0.2078295756228124,1,3,-1.8010592070972844,0.3122766121864697
0.3657888396885969,-0.0588680212811961,1,3,-1.701457629990863,0.0758250554313589
0.5238459673512909,-0.1462824345766778,1,3,-1.7433547853767088,0.3097093601697007
0.4388941098671255,-0.1244917480868294,1,3,-1.7432460764549444,0.19200478583739325
0.5735881869108559,0.3641621441108204,1,3,-1.2780011962986522,0.212430241017041
0.4749185740145715,0.1252778691818706,1,3,-1.512889066747249,0.15964198639354454
0.7805187452828691,0.189497900598746,1,3,-1.3864224649804548,0.5377640949300494
0.2478111240631648,-0.1670371701890128,1,3,-1.8244484631800082,-0.04366472485223769
0.2229417071233399,0.3561746814002687,1,3,-1.3646668090359957,-0.24229776586532698
0.654157160794246,0.2218583332157387,1,3,-1.3863071202438244,0.3627010563085271
0.392965809391008,0.0230420709541711,1,3,-1.6224279492037932,0.08524626151353486
0.4543418558134633,0.2869133630015968,1,3,-1.3737745818803606,0.0814640440808395
0.4797065712431685,0.0151488892114535,1,3,-1.6097682019679422,0.20086904546977738
0.3329933871775867,0.4111908653644559,1,3,-1.2907567177898498,-0.11625964471239403
0.2166196230466715,-0.1705599995284478,1,3,-1.8346594372261749,-0.08322137273828746
0.5070160727779186,0.009748681308683,1,3,-1.6083755491676384,0.23819778192562993
0.333723429484162,-0.2123380165782022,1,3,-1.8452527725112202,0.0827604940250725
0.6619115445303155,0.0065236127493987,1,3,-1.5760992270276253,0.4412157784698936
0.6740866924221713,-0.3897836530346333,1,3,-1.9258728660627515,0.5829825965317478
0.4940913066892554,-0.1190686588743527,1,3,-1.7258979208633933,0.26226275530944476
0.3319276645466302,-0.2448131088651986,1,3,-1.874548525424412,0.09073463264311277
0.0963768169127802,0.1576545592926932,1,3,-1.5699779766794062,-0.34428517657460117
0.3846458853693643,0.0437361733571073,1,3,-1.6059072168565358,0.06782293227007528
0.6045223472115435,-0.4481975988690673,1,3,-1.993619023589224,0.510821852973898
0.3902908038302102,0.0286537873921616,1,3,-1.618042981141833,0.07997528514635134
0.8667204999539412,-0.0363583775432357,1,3,-1.5677746416829288,0.7219214137954535
0.4475760077894904,0.054822061203478,1,3,-1.5817671331370347,0.14636630197125045
0.8264221336929063,-0.0045278028981096,1,3,-1.5486032184296128,0.6592585902011087
0.2033503299288092,0.0481473331199347,1,3,-1.6431185265650388,-0.16999921976662322
0.5610766510300305,0.3216253003150768,1,3,-1.31867877322698,0.20962651643172187
0.7995669598852146,0.0593042631890382,1,3,-1.4979145783447303,0.6039610556251314
0.5387281676123027,0.3002273151645999,1,3,-1.3427841905974691,0.1872798878056664
0.1472001220014377,-0.2891601875667866,1,3,-1.9559115545819081,-0.13607466816659158
0.473890163766431,0.0275444709708879,1,3,-1.6000614013805532,0.18934654134150003
