x,y,label,Cluster,PCA1,PCA2
1.8224595909750336,0.3333947121377795,1,1,1.5133102857903353,-0.6757330476951364
2.027417540907483,-0.4927540916719213,1,1,1.6478761628348086,-1.4742500068325775
2.245737659478522,0.2137453026309415,1,1,1.8050667873882524,-0.7813589075146713
1.942908478363264,-0.1462199006235299,1,1,1.5924428889158144,-1.1392689693934381
1.77007342036603,-0.023780335660882,1,1,1.473953844877498,-1.024551879519835
2.3369106109478137,0.1527278093326483,1,1,1.8676026228345464,-0.838399568929953
1.999091443566341,-0.0127919362485689,1,1,1.6324722193375127,-1.0080303440886609
1.9520224766155212,-0.0277809709809691,1,1,1.5997815533919941,-1.0238111983392102
2.026978981930738,0.1235058544487298,1,1,1.6529533413075344,-0.8747202072693688
1.9972308470470248,0.0719500924070007,1,1,1.6319250385813184,-0.9256347201612657
1.8517179933490224,0.2042614042261053,1,1,1.5324222259845333,-0.8006180245106235
2.001461629577214,-0.0425763783592696,1,1,1.6338517401941925,-1.0369463920582769
1.864352197186228,0.3025312196337249,1,1,1.5420198846150002,-0.704692553261819
2.1012447123423224,-0.1136640690376971,1,1,1.7022556819035508,-1.1035648180384114
2.010496762336304,-0.1176633219967107,1,1,1.6394461801850122,-1.1097661932562977
2.173077676576795,0.0853094807800899,1,1,1.7536831225448974,-0.9081603631132921
1.6675158139292712,0.0154330448777515,1,1,1.4033523420954348,-0.9890136663462892
1.759681269763969,-0.2731481851773945,1,1,1.464587885762244,-1.2674190454891026
2.212547399171708,0.1254441215711197,1,1,1.7813365828293373,-0.8681095885633544
1.6421838815995342,-0.20835071216437,1,1,1.383875214087875,-1.207371226124079
2.080309068663335,0.1318779395683021,1,1,1.689917343047307,-0.8652173660203185
2.102202241304325,-0.2841613976483746,1,1,1.7014294413877344,-1.2694122157071042
1.9931739683666907,0.0268500636814994,1,1,1.6287249393954775,-0.9696144923546284
2.3930409869673768,0.1903289329877208,1,1,1.9067589131232927,-0.8003893648707946
1.549001303955373,-0.1412476227114345,1,1,1.3200023597893045,-1.1444612383019155
1.7845102321433264,-0.4333258518050859,1,1,1.4803647284570598,-1.4226189374835794
1.6658955498836612,0.104173334880218,1,1,1.403006319226363,-0.9027221335771712
2.063411924482802,-0.1261628137996823,1,1,1.6759758539447844,-1.1166877720136439
2.180674885585048,0.1158863971054961,1,1,1.7592054322077453,-0.8782195511089917
2.0006814221740776,0.0006579593718659157,1,1,1.633689512308251,-0.9949048568337975
1.8443253666874464,-0.0703104417299323,1,1,1.5249111218447629,-1.0679290349575221
2.1879168341175133,0.0606794403130617,1,1,1.7637330148038652,-0.9317443625818922
1.610677508810814,-0.1587474679046478,1,1,1.3625138730475899,-1.159915919736265
2.1380724492775043,-0.0297907617639849,1,1,1.728463438836227,-1.0210292663570602
1.554453473763214,-0.0278778041161456,1,1,1.3247637086695891,-1.0340282919081338
1.8716025639470093,-0.4032282513734729,1,1,1.5408733327927377,-1.391120335725647
2.030777727067217,0.003956796447301,1,1,1.6545373304462458,-0.9909292053719542
2.039456243040795,-0.1842846204253816,1,1,1.6588971331239897,-1.1738427070843378
1.857624569546395,-0.0834736682540925,1,1,1.5339958721796494,-1.0803965225807715
1.8608920869964252,0.3091623004614638,1,1,1.5396842610145445,-0.6983294732174055
2.167829873563558,-0.0039991863711504,1,1,1.7492732210067783,-0.9951797275733439
1.6834412184376109,-0.0625471147297382,1,1,1.413687843429386,-1.06447275143165
2.219639004103682,0.1814880994932716,1,1,1.786731494876619,-0.8134055037199927
1.9311098881505813,-0.0763926034328657,1,1,1.5848909148325716,-1.0716364847875863
2.0980451456605245,-0.3156692810088047,1,1,1.698278690140415,-1.3001711457995409
1.9131966496052468,-0.3665273461023644,1,1,1.569966334108747,-1.3543560498448086
1.891809232518296,-0.3543314058218781,1,1,1.5552781438662002,-1.343035548045117
1.6592429033174008,-0.1419815938408408,1,1,1.396255201181362,-1.1423683293820883
1.999372870507352,0.0112376507691805,1,1,1.6328766971844344,-0.9846455081435027
1.881814127038237,-0.0051548919098498,1,1,1.5514127151952748,-1.0035866016433708
1.9871719910482404,-0.0873748624972794,1,1,1.623575797125476,-1.0808933466534032
1.8805816296841305,-0.2625267111809772,1,1,1.5483130324574417,-1.254007368888672
2.309443042442044,0.0737244074212195,1,1,1.8479122494519589,-0.9159590063093869
1.8140816560241384,-0.021239901050233,1,1,1.50441857199375,-1.0209598301761815
1.7432167181738605,-0.277491368945206,1,1,1.4531606682286602,-1.2720636195688708
1.9098877096964617,-0.2093987314053445,1,1,1.5690492722304659,-1.2015745477263635
1.980014035717413,-0.0834622449506207,1,1,1.618658466949052,-1.0772691330518265
1.762397650090574,-0.0752055202944049,1,1,1.4681951650183478,-1.0747773517913495
2.358874278606014,-0.3009164663528484,1,1,1.8788351580868474,-1.2791773494601346
1.764830953691379,0.0242581423244713,1,1,1.470746809215692,-0.9779501570618402
1.7182498565101008,0.1636140317450129,1,1,1.4397412071812226,-0.8435610046717976
2.071405129622305,0.0104856914165366,1,1,1.6826982009628495,-0.9835429842627269
2.0158649039766643,-0.3210574030544111,1,1,1.6413837451976474,-1.3075055597513323
2.0586429984102006,-0.0159568534022555,1,1,1.673639171107462,-1.009593098298605
2.020903495827889,0.3308682714797459,1,1,1.6505611206218267,-0.673138175153892
2.0169397394981528,-0.0116999623650044,1,1,1.6448282510593464,-1.0065135425246459
1.8319826261117191,0.3518099473225759,1,1,1.5200585957639237,-0.657574938113898
