x,y,label
-11.657440991092935,15.485874565828833,1
-12.210865496846967,19.220716273772233,1
-9.128204380713537,12.829244697032715,1
-8.710383945486363,16.953423556587005,1
-8.476625733976231,14.19201827429717,1
-6.00020299152841,16.031428253845206,1
-11.643648080455005,9.140454869885527,1
-7.023712548465777,14.88111684503709,1
-10.042835409820517,17.497155891850866,1
-7.827252946395202,16.571315199254215,1
-7.568614414228865,17.06933814309043,1
-9.802719597502037,9.736670142500914,1
-8.36009521487598,14.851497313802744,1
-10.412196166123596,11.108754952047121,1
-11.265066135189238,16.105769430846742,1
-6.4052717952253815,14.72804923562092,1
-8.974317325454276,14.857645243335895,1
-13.64335712789331,13.902027590065195,1
-11.043193161968754,14.843071502887687,1
-7.0896064298693275,17.019173237054247,1
-10.435288520488989,14.329668002605308,1
-8.156008235758913,16.47279238771224,1
-11.822276281857595,13.128143760895624,1
-9.03540679568598,17.033346992632964,1
-10.297240138089606,17.33119192245538,1
-8.946710845076307,13.380730367650639,1
-9.097482129183879,12.011986107876279,1
-6.208575662437848,20.23964562790406,1
-10.97157670281234,12.237479443495102,1
-8.492663548755006,14.642679104717,1
-3.6459166614684815,14.89618071132254,1
-8.175121177503003,15.074086748306586,1
-11.966516066879809,15.499497473958971,1
-14.77547165880581,18.87749369641709,1
-9.594529779500846,20.748190175294894,1
-8.741920040490012,13.121658299602982,1
-8.384169949554636,12.528609966414892,1
-13.316802212276965,15.771094259725167,1
-11.172840054751948,15.002924485528556,1
-9.803311344159457,13.44027418372287,1
-11.504556045415992,14.642351001808226,1
-6.883074784268299,10.969021140268474,1
-8.428566095380289,15.880903881157607,1
-7.18730221173351,14.195204985239778,1
-9.021022248545421,15.706676975869398,1
-11.43537308327496,18.195717831272688,1
-6.929863258162301,16.852591181229627,1
-5.801633307207404,16.47761619265118,1
-13.377545509222692,13.483282278694773,1
-13.240020431413562,13.747499645481879,1
-11.64133594960651,15.11142812658799,1
-12.410072145934752,15.41810483177401,1
-11.73186817985096,19.67580260997044,1
-8.103770255677684,17.4080946609842,1
-8.98354108583913,19.450619570475745,1
-11.68200055652706,13.778602849402473,1
-6.210537389563868,13.27841927012415,1
-10.54867787427445,13.960727905682305,1
-10.84662155149353,14.261535612714201,1
-8.692500574635325,14.530827644043473,1
-11.33863761873171,18.553346732505265,1
-10.567723751490343,14.5249380752275,1
-10.265079784922314,16.885537816232816,1
-10.194633118664914,14.900429341500228,1
-11.803504105368695,14.14206150206503,1
-9.840830435846158,13.441931640899785,1
-8.593793251516534,10.982706867399893,1
-9.188924137898322,10.934935864990472,1
-10.796307982177105,13.60230275020555,1
-11.72528062092513,14.84946527541491,1
-15.064918960341748,18.11294684034983,1
-14.405103005994313,13.77361383258614,1
-12.952447080960443,13.013519643220228,1
-4.477876375493649,15.046024483610202,1
-13.403231314819696,10.659365756372223,1
-8.808916886583503,14.950895298262108,1
-10.841529818957559,12.541138879920563,1
-13.935450065713376,12.155308571582514,1
-7.354172481471557,13.35628282772054,1
-13.662849146540536,19.945678115037932,1
-8.875290119232794,14.36859911987758,1
-7.199517086138465,17.345253892032588,1
-11.63836310672519,20.836798487900765,1
-10.6747380993525,11.231141411594967,1
-10.382045436187582,15.549094833120144,1
-3.8936631247799394,15.279926753568525,1
-8.790894811396052,14.795872520127977,1
-10.883683166587963,14.908123565067376,1
-7.916101480757602,20.490582202422033,1
-7.281775108162913,18.195825228677553,1
-13.257775556931733,17.603142994419372,1
-9.418133662379208,11.11802131186964,1
-8.621503395544218,14.57997479643506,1
-6.125066199187344,12.973137545162974,1
-11.138233311991849,12.549744583124276,1
-10.46857303816546,16.063623192639387,1
-11.936023688400319,17.19696089786037,1
-13.196286615739602,12.227293865838663,1
-6.187055107665905,12.312320236828583,1
-8.910017364760478,13.99176753816326,1
-8.916824545991286,19.468338711196317,1
-5.802281572100992,14.12450025250207,1
-16.046164913591436,21.60819142589941,1
-8.235108814713366,16.432217508841063,1
-10.035451805930927,16.349620028812797,1
-10.43489757241193,16.113053403948477,1
-11.058953347628185,11.374770711547777,1
-7.386425608761481,19.020867393699312,1
-10.816850765807496,11.684106985957131,1
-8.300789223483063,14.881710742446188,1
-14.585664872218096,15.005640370544079,1
-11.667617934854842,14.097881932802501,1
