x,y,label
-6.9810208908378275,15.485874565828833,1
-7.642489693221794,19.220716273772233,1
-3.9580049343364254,12.829244697032715,1
-3.458613996588359,16.953423556587005,1
-3.1792194945246077,14.19201827429717,1
-0.21932818394463371,16.031428253845206,1
-6.964535209437381,9.140454869885527,1
-1.442656088323345,14.88111684503709,1
-5.051198107310046,17.497155891850866,1
-2.403070560684536,16.571315199254215,1
-2.0939383875630764,17.06933814309043,1
-4.764204818873431,9.736670142500914,1
-3.0399388842354,14.851497313802744,1
-5.492668650408876,11.108754952047121,1
-6.51204323747827,16.105769430846742,1
-0.7034780068721114,14.72804923562092,1
-3.7740747232843335,14.857645243335895,1
-9.354644673280472,13.902027590065195,1
-6.246854312247062,14.843071502887687,1
-1.5214143405569551,17.019173237054247,1
-5.52026929300328,14.329668002605308,1
-2.796008288002051,16.47279238771224,1
-7.178036746187702,13.128143760895624,1
-3.8470906058343477,17.033346992632964,1
-5.355269916887203,17.33119192245538,1
-3.7410786681335555,13.380730367650639,1
-3.9212848203650106,12.011986107876279,1
-0.468381161619015,20.23964562790406,1
-6.16125627136409,12.237479443495102,1
-3.198388349579406,14.642679104717,1
2.5945821923078682,14.89618071132254,1
-2.818852622783128,15.074086748306586,1
-7.350436263850495,15.499497473958971,1
-10.707780349670276,18.87749369641709,1
-4.515370392226287,20.748190175294894,1
-3.496306839563407,13.121658299602982,1
-3.0687136958854646,12.528609966414892,1
-8.964336895617038,15.771094259725167,1
-6.401811987612844,15.002924485528556,1
-4.764912091407857,13.44027418372287,1
-6.79828842982821,14.642351001808226,1
-1.2745618090016935,10.969021140268474,1
-3.1217772395204655,15.880903881157607,1
-1.6381831340523187,14.195204985239778,1
-3.829897783559632,15.706676975869398,1
-6.715598974198753,18.195717831272688,1
-1.330484731586901,16.852591181229627,1
0.01800798370233192,16.47761619265118,1
-9.036939021951863,13.483282278694773,1
-8.872565114453455,13.747499645481879,1
-6.961771684498736,15.11142812658799,1
-7.88058717938115,15.41810483177401,1
-7.069978396153751,19.67580260997044,1
-2.7335719597151256,17.4080946609842,1
-3.7850992255819556,19.450619570475745,1
-7.010375186077514,13.778602849402473,1
-0.4707258740037412,13.27841927012415,1
-5.655795492641602,13.960727905682305,1
-6.01190629962414,14.261535612714201,1
-3.43723928011586,14.530827644043473,1
-6.599977979439405,18.553346732505265,1
-5.678559669979907,14.5249380752275,1
-5.316830942695359,16.885537816232816,1
-5.23263107175228,14.900429341500228,1
-7.155599703788696,14.14206150206503,1
-4.809755983188042,13.441931640899785,1
-3.3192614635734667,10.982706867399893,1
-4.030578925275516,10.934935864990472,1
-5.951770082139419,13.60230275020555,1
-7.062104757259922,14.84946527541491,1
-11.05373604536067,18.11294684034983,1
-10.265105139829341,13.77361383258614,1
-8.528849218709741,13.013519643220228,1
1.600200140291328,15.046024483610202,1
-9.067639431655206,10.659365756372223,1
-3.5763833867495216,14.950895298262108,1
-6.005820515226068,12.541138879920563,1
-9.703762509147547,12.155308571582514,1
-1.8376312544905797,13.35628282772054,1
-9.377942091621316,19.945678115037932,1
-3.6557145733059606,14.36859911987758,1
-1.6527827014005472,17.345253892032588,1
-6.958218457635927,20.836798487900765,1
-5.80646628015402,11.231141411594967,1
-5.456631635397034,15.549094833120144,1
2.2984685314966002,15.279926753568525,1
-3.554842886885903,14.795872520127977,1
-6.056203402293145,14.908123565067376,1
-2.509264870851907,20.490582202422033,1
-1.7510998426714264,18.195825228677553,1
-8.893786548435095,17.603142994419372,1
-4.3045367064670055,11.11802131186964,1
-3.3523814204841322,14.57997479643506,1
-0.3685682619918529,12.973137545162974,1
-6.360449018590099,12.549744583124276,1
-5.5600519007780935,16.063623192639387,1
-7.313990900725155,17.19696089786037,1
-8.82029320676458,12.227293865838663,1
-0.44265917886684036,12.312320236828583,1
-3.697221570684028,13.99176753816326,1
-3.705357708440014,19.468338711196317,1
0.017233158955088257,14.12450025250207,1
-12.226549281478297,21.60819142589941,1
-2.8905515629833265,16.432217508841063,1
-5.0423730127012165,16.349620028812797,1
-5.519802020676814,16.113053403948477,1
-6.265691337035636,11.374770711547777,1
-1.8761811149680003,19.020867393699312,1
-5.976323404849827,11.684106985957131,1
-2.9690546666176463,14.881710742446188,1
-10.480917848094816,15.005640370544079,1
-6.993184665177646,14.097881932802501,1
-8.65740294473152,19.770665066908144,1
-6.047131441246021,10.752210784599637,1
-4.376419593942358,15.696297311517553,1
-8.117457751501806,7.356634345342246,1
-7.025380979768272,16.50942132570898,1
-5.188861581621615,14.740243459329477,1
-3.2265291385252537,11.860925501454448,1
-1.5316864547060556,14.985861030176677,1
-2.763287277688268,17.735991894963675,1
-4.293292876428173,12.675158181217295,1
-1.3223831650968725,9.708060974988394,1
-6.722779586574054,14.323558886047083,1
-5.525320843445989,17.69989372455965,1
-4.569228550615241,16.077264220581643,1
-5.220267859113915,14.344741743456707,1
-2.8004752227146152,18.03263517888312,1
-12.599257475587756,16.51532642919023,1
-3.815017379724012,13.87484736813956,1
-1.9926334440658238,13.970175216153512,1
-5.899132499909682,17.26849304447424,1
0.43793899182476537,15.71449810821409,1
-6.335063062631763,11.853901941120917,1
-6.046818193888083,12.51344532720916,1
-5.8188167230862256,16.04342920137879,1
-7.693808651763063,22.00903674888567,1
-4.506647763318886,17.990247359643643,1
-12.238845622804098,16.96050478315021,1
-9.162332666200719,17.433571785956417,1
-3.741001903574915,13.92178072710071,1
-0.8123265175052303,13.144715391729951,1
-6.836063643474054,12.35141196458171,1
-7.112966281138689,17.500724329585356,1
-3.6285133813263286,17.659401317997695,1
-6.233663536151681,15.995782192908537,1
-4.22788271389966,11.2264777664759,1
0.623887205972788,15.355715075184841,1
-2.578963388315816,17.527054115177815,1
-5.159902788041634,14.19088845220777,1
-2.1739556153398354,12.229109549045559,1
1.2339161771113591,13.985004851821095,1
0.23086673605667052,19.000938717628394,1
-4.7376393141217825,16.50072547913161,1
-8.239906768591304,15.854594878854,1
-1.69980763706684,15.262137036606559,1
-6.436107002476751,13.264964304106883,1
-5.113596674558295,17.828735336325366,1
-6.530463110173277,14.679837339303344,1
-9.092430023212867,16.30782883396236,1
-0.8640522412427725,18.960798213344873,1
-2.423683754405119,10.053003856907562,1
-3.475688867567392,16.206821370457394,1
-6.117549828977048,15.451072741283332,1
-7.732321595317778,16.79707571086734,1
-6.034384231255922,10.848598751487296,1
-6.161981317449892,18.60995550244887,1
-6.057090491899958,16.938674384857364,1
-2.006633376566357,15.01163787773849,1
-6.1141409560193045,13.598557412245006,1
-2.661213514263589,12.186356148724988,1
-4.221412949793631,14.234056671360104,1
-12.162209014774962,11.2725320587504,1
-2.1032925402768106,14.493923465842437,1
-2.4597954308323584,19.993788035899676,1
-0.3391784672359872,16.791884001479854,1
-3.7984524845724232,14.489903310429318,1
-0.010268026810830833,16.57748717643073,1
-8.711176142606247,14.588208559256524,1
-11.068125656517037,14.483393651905825,1
-13.197659878506542,18.47652295660596,1
-7.009763434240291,13.862382923794822,1
-5.535431579695463,16.619777036489307,1
